Date,Close,High,Low,Open,Volume,Daily Price Change,Daily Return,Daily Trading Range,20-Day Moving Average,5-Day Moving Average,5-Day Volatility
2021-09-20,137.41192626953125,137.68978457112166,135.03703359355418,136.85918731338376,46518000,0.5527389561474934,,2.6527509775674787,,,
2021-09-21,137.7224578857422,138.69173475427118,136.97456979718643,138.4321958220038,25332000,-0.7097379362616039,0.2259859275983267,1.7171649570847478,,,
2021-09-22,138.96116638183594,139.55897809141058,137.24549771276563,137.9909069886217,25056000,0.9702593932142349,0.8994237505704383,2.313480378644954,,,
2021-09-23,139.88490295410156,140.36087304097438,139.0780815102405,139.6585564297789,20952000,0.22634652432265057,0.6647444004085123,1.2827915307338742,,,
2021-09-24,140.87448120117188,140.9889014490048,138.91908904507557,139.21378542182566,22984000,1.660695779346213,0.7074231930482178,2.069812403929234,,138.97098693847656,
2021-09-27,139.74224853515625,140.60058167299186,138.7472157143195,139.47726820093547,21882000,0.2649803342207804,-0.8037173634015127,1.8533659586723559,,139.43705139160156,0.6845609426842592
2021-09-28,134.5496826171875,137.785387734539,134.08411157822107,137.34805144334183,45772000,-2.7983688261543307,-3.7158167786762175,3.701276156317931,,138.80249633789063,1.9489678257535774
2021-09-29,133.08709716796875,135.85822880609126,132.60320680070598,135.6888354361308,30848000,-2.601738268162052,-1.0870225932676503,3.2550220053852854,,137.6276824951172,1.8021651188325682
2021-09-30,132.41595458984375,134.26486166268856,132.29709055592656,132.99594577873873,37996000,-0.5799911888949794,-0.504288238609607,1.967771106762001,,136.13389282226564,1.6240562539815309
2021-10-01,135.25592041015625,135.61996414886843,132.80920186499142,133.18016825399758,35360000,2.0757521561586714,2.1447308438845125,2.810762283877011,,135.0101806640625,2.0822487131080023
2021-10-04,132.39964294433594,134.67894893702572,129.81474265622978,134.67894893702572,51202000,-2.2793059926897854,-2.1117578122708425,4.8642062807959405,,133.54165954589843,2.1644438791784473
2021-10-05,134.74085998535156,135.9310423000805,132.77754737931195,132.77754737931195,32404000,1.963312606039608,1.7682955852078353,3.153494920768537,,133.57989501953125,1.844814964884324
2021-10-06,136.26829528808594,136.45154903354904,133.28171570875574,133.4798274575008,24364000,2.788467830585148,1.1336095842793492,3.169833324793302,,134.21613464355468,1.770881456441916
2021-10-07,137.9126739501953,138.72197425447405,137.3440793842136,137.58280506274824,25110000,0.329868887447077,1.2067213863892423,1.3778948702604623,,135.315478515625,1.6953567834221188
2021-10-08,138.46788024902344,139.00822490974625,137.9052259091704,138.26133433756362,26526000,0.20654591145981271,0.40257815538304875,1.102999000575835,,135.95787048339844,1.5279265047172599
2021-10-11,137.60459899902344,139.3856551740966,137.55010956888324,137.9790418985693,17954000,-0.37444289954586907,-0.6234523475389775,1.8355456052133547,,136.99886169433594,0.921405825780002
2021-10-12,135.16282653808594,138.19200026988304,134.48031058391572,138.16524679321645,36332000,-3.0024202551305166,-1.7744846311094853,3.7116896859673147,,137.0832550048828,1.2665902794836248
2021-10-13,136.28515625,136.69921546698336,135.23217255462345,136.1073438593819,19654000,0.17781239061810084,0.8303538337131489,1.467042912359915,,137.0866271972656,1.2088086747771059
2021-10-14,139.82052612304688,140.0052611798392,137.51644677005615,138.15933141827642,31894000,1.6611947047704518,2.594097530740358,2.4888144097830605,,137.46819763183595,1.6363011716052382
2021-10-15,140.0354766845703,140.3821836681898,139.42826334195342,140.27965888530153,30274000,-0.24418220073121688,0.15373319460567636,0.9539203262363856,136.9301887512207,137.7817169189453,1.6356462827244744
2021-10-18,141.4321746826172,141.4500103351122,139.7397828702763,139.74672063679765,20396000,1.6854540458195402,0.9973886840067836,1.7102274648359241,137.131201171875,138.54723205566407,1.5824683088375817
2021-10-19,141.88682556152344,142.30832126285318,141.25583655099084,142.03590438610263,20164000,-0.14907882457919186,0.32146212834986976,1.0524847118623484,137.33941955566405,139.89203186035155,0.9675218840480375
2021-10-20,140.4326934814453,142.1929515962264,140.04389134259256,141.9869044494379,23288000,-1.5542109679925886,-1.024853487505506,2.1490602536338486,137.41299591064453,140.72153930664064,1.3276745718100333
2021-10-21,140.548583984375,140.81604319627527,139.1756468498999,140.4326824733916,26292000,0.11590151098340584,0.08252387678158168,1.6403963463753826,137.4461799621582,140.86715087890624,0.7284670373834541
2021-10-22,136.269775390625,139.25783621028776,134.77351552457247,137.8383452130295,50588000,-1.5685698224044984,-3.0443626484530695,4.484320685715289,137.21594467163087,140.1140106201172,1.5811329234334608
2021-10-25,136.15142822265625,136.69920946760487,134.14748690052696,136.25345419885457,34412000,-0.10202597619831977,-0.08684770164880673,2.551722567077917,137.03640365600586,139.057861328125,1.3802664242312876
2021-10-26,137.99537658691406,138.7625665768636,137.0008424939082,137.95080257189426,49236000,0.04457401501980485,1.354336409341439,1.7617240829553964,137.20868835449218,138.27957153320312,1.6346432973630636
2021-10-27,144.83924865722656,147.24881500925127,138.0909634675946,138.0909634675946,85782000,6.748285189631957,4.959493745069055,9.157851541656669,137.7962959289551,139.16088256835937,2.8974587708124173
2021-10-28,144.47422790527344,145.77089496837942,143.26374634339527,145.74761793016637,36206000,-1.273390024892933,-0.252017844152852,2.507148624984154,138.39920959472656,139.94601135253907,2.917718252317318
2021-10-29,146.6505126953125,146.84466433843326,143.2860287173303,143.71048698452512,43320000,2.9400257107873813,1.5063481020753278,3.558635621102951,138.96893920898438,142.02215881347655,2.0962429167272774
2021-11-01,142.14439392089844,146.650526252916,141.87545343779885,146.650526252916,46924000,-4.5061323320175575,-3.0726921383331107,4.7750728151171415,139.4561767578125,143.220751953125,2.9224558547525823
2021-11-02,144.06166076660156,145.22706960553992,142.97500087453776,143.2167042160869,33482000,0.8449565505146666,1.3488163639925554,2.2520687310021685,139.922216796875,144.4340087890625,2.922241919628296
2021-11-03,145.21617126464844,145.28650117069887,143.22808554087496,144.52523624092677,27494000,0.6909350237216643,0.8014002420236865,2.0584156298239122,140.36961059570314,144.50939331054687,1.885043566822785
2021-11-04,146.8699188232422,148.3221035591596,144.92888610521643,145.73768752512296,38412000,1.1322312981192226,1.1388177667760457,3.3932174539431514,140.81747283935547,144.98853149414063,1.9284347940815032
2021-11-05,147.4489288330078,148.91051523572824,146.80010405976353,147.7634258058656,38354000,-0.3144969728577962,0.3942332197122367,2.110411175964714,141.2665252685547,145.1482147216797,1.8221381786973485
2021-11-08,147.62625122070312,149.1953201974763,147.03140193421632,148.41275821148804,23052000,-0.7865069907849147,0.120260207448597,2.1639182632599727,141.76760787963866,146.2445861816406,0.5086677308497942
2021-11-09,147.5147705078125,148.42213649161667,145.85703759858688,147.8263048865866,19530000,-0.3115343787740983,-0.07551550755289238,2.565098893029784,142.385205078125,146.93520812988282,0.4956355872996067
2021-11-10,144.51829528808594,146.6742930482063,143.17508933638337,146.1096586376128,29970000,-1.5913633495268584,-2.031305210597789,3.499203711822929,142.7968620300293,146.7956329345703,1.1787236240651595
2021-11-11,144.3925018310547,146.144839595857,144.22806618195017,145.10869397753137,16518000,-0.7161921464766863,-0.08704327488813224,1.9167734139068386,143.02546081542968,146.3001495361328,0.9676395547540865
2021-11-12,147.2765350341797,147.44692595196187,144.04033190788914,145.23347643622148,22360000,2.0430585979582077,1.9973566262460274,3.406594044072733,143.38751373291015,146.2656707763672,1.4267281859405487
2021-11-15,147.05267333984375,148.1398318289553,146.18394111280924,147.49694730851232,23508000,-0.4442739686685684,-0.15200092416893796,1.9558907161460581,143.66853866577148,146.1509552001953,1.4254583604729802
2021-11-16,146.4821319580078,147.3602657973772,145.923936479964,146.7530525035929,18904000,-0.27092054558508494,-0.3879843656547477,1.4363293174131968,143.8983039855957,145.94442749023438,1.4326085363191319
2021-11-17,146.6514892578125,147.159155351601,145.85210447494438,146.63217234150972,19594000,0.019316916302784648,0.11561635370875845,1.3070508766566036,144.20924377441406,146.37106628417968,0.9672651075661021
2021-11-18,148.4261474609375,149.1611578418581,146.49057074897004,146.84420040414852,35608000,1.5819470567889766,1.2101194553879813,2.67058709288807,144.60312194824218,147.17779541015625,1.0113961639999414
2021-11-19,147.52273559570312,149.54351527153173,147.49549843490428,148.56184386065286,33682000,-1.039108264949732,-0.6086608597532517,2.048016836627454,145.1657699584961,147.22703552246094,0.7098570770211328
2021-11-22,144.92298889160156,148.41723576291287,144.76994989320195,147.92492630939446,30594000,-3.0019374177929024,-1.7622685029556107,3.647285869710913,145.60434799194337,146.8010986328125,1.0832297349357718
2021-11-23,144.40786743164062,145.2775973941184,142.75658818830502,144.7753725898354,27218000,-0.36750515819477414,-0.3554449600444265,2.5210092058133853,145.9249725341797,146.38624572753906,1.0825661673417213
2021-11-24,144.74266052246094,144.870941178912,143.0121337594424,144.1022548274951,18040000,0.6404056949658354,0.23183853953026023,1.8588074194695992,145.9201431274414,146.00447998046874,1.0943711187714318
2021-11-26,140.8427734375,143.19488775564477,140.50548313123517,142.9878581645666,30470000,-2.145084727066603,-2.6943591273533074,2.6894046244096046,145.73857040405272,144.48780517578126,1.1758819642388183
2021-11-29,144.1587371826172,144.91850577608645,142.5371588988237,142.64266132158292,32596000,1.5160758610342668,2.354372655540371,2.3813468772627573,145.61398162841797,143.81500549316405,1.9427706003700125
2021-11-30,140.55996704101562,144.6237898271877,140.2667519662039,143.64163495599894,42068000,-3.0816679149833135,-2.4963940527882977,4.35703786098378,145.53476028442384,142.94240112304686,2.0894024660226944
2021-12-01,139.72193908691406,144.57476289409172,139.5837581329981,142.64264793268592,34020000,-2.9207088457718555,-0.5962067093093659,4.99100476109362,145.31777420043946,142.00521545410157,2.085358367453099
2021-12-02,141.61842346191406,142.5084528604394,138.89284824232493,139.9185948810065,29194000,1.699828580907564,1.3573275517027472,3.6156046181144745,145.13788681030275,141.3803680419922,2.256716915577941
