Date,Close,High,Low,Open,Volume
2021-10-28,144.47422790527344,145.77089496837942,143.26374634339527,145.74761793016637,36206000
2021-10-29,146.6505126953125,146.84466433843326,143.2860287173303,143.71048698452512,43320000
2021-11-01,142.14439392089844,146.650526252916,141.87545343779883,146.650526252916,46924000
2021-11-02,144.06166076660156,145.22706960553992,142.97500087453776,143.2167042160869,33482000
2021-11-03,145.21617126464844,145.28650117069887,143.22808554087496,144.52523624092677,27494000
2021-11-04,146.8699188232422,148.32210355915961,144.92888610521643,145.73768752512296,38412000
2021-11-05,147.4489288330078,148.91051523572824,146.80010405976353,147.7634258058656,38354000
2021-11-08,147.62625122070312,149.1953201974763,147.03140193421632,148.41275821148804,23052000
2021-11-09,147.5147705078125,148.42213649161667,145.85703759858688,147.8263048865866,19530000
2021-11-10,144.51829528808594,146.6742930482063,143.17508933638337,146.1096586376128,29970000
2021-11-11,144.3925018310547,146.144839595857,144.22806618195017,145.10869397753137,16518000
2021-11-12,147.2765350341797,147.44692595196187,144.04033190788914,145.23347643622148,22360000
2021-11-15,147.05267333984375,148.1398318289553,146.18394111280924,147.49694730851232,23508000
2021-11-16,146.4821319580078,147.3602657973772,145.923936479964,146.7530525035929,18904000
2021-11-17,146.6514892578125,147.159155351601,145.85210447494438,146.63217234150972,19594000
2021-11-18,148.4261474609375,149.1611578418581,146.49057074897004,146.84420040414852,35608000
2021-11-19,147.52273559570312,149.54351527153173,147.49549843490428,148.56184386065286,33682000
2021-11-22,144.92298889160156,148.41723576291287,144.76994989320195,147.92492630939446,30594000
2021-11-23,144.40786743164062,145.2775973941184,142.75658818830502,144.7753725898354,27218000
2021-11-24,144.74266052246094,144.870941178912,143.0121337594424,144.1022548274951,18040000
2021-11-26,140.8427734375,143.19488775564477,140.50548313123517,142.9878581645666,30470000
2021-11-29,144.1587371826172,144.91850577608645,142.5371588988237,142.64266132158292,32596000
2021-11-30,140.55996704101562,144.6237898271877,140.2667519662039,143.64163495599894,42068000
2021-12-01,139.72193908691406,144.57476289409172,139.5837581329981,142.64264793268592,34020000
2021-12-02,141.61842346191406,142.5084528604394,138.89284824232493,139.9185948810065,29194000
2021-12-03,140.6630096435547,143.03890027570796,138.9785378288507,142.32668327067537,41230000
2021-12-06,141.8056182861328,142.49653820256228,138.8289386103009,141.69219562959748,30618000
2021-12-07,145.88133239746094,146.14037256639585,143.8585729968473,144.22409805259204,32240000
2021-12-08,146.7896728515625,146.9942386965999,145.0259688324968,146.205237875634,24270000
2021-12-09,146.24685668945312,147.69458257877415,145.72829267560041,146.1998038220425,23270000
2021-12-10,146.60643005371094,147.57322820089257,145.32115971227452,147.2983475495059,24458000
2021-12-13,144.4519500732422,146.57523920094434,144.14585701731025,146.3885089845114,27070000
2021-12-14,142.55052185058594,143.11811878414613,139.88389547091273,142.61095145594314,38446000
2021-12-15,145.06065368652344,145.3380132207217,140.34254884287643,142.05723536266143,36370000
2021-12-16,143.08346557617188,146.2849953541412,142.25335200656264,145.78326939220364,33650000
2021-12-17,140.38909912109375,142.4787119667157,139.9681021693179,141.15678788642228,50416000
2021-12-20,140.27220153808594,140.43813355928052,138.0077539378615,138.6803545036419,27192000
2021-12-21,142.12013244628906,142.5128946761984,139.17812644459522,140.71450164649497,28756000
2021-12-22,145.03488159179688,145.1190870300756,141.71894670487805,141.71894670487805,26322000
2021-12-23,145.5316619873047,146.84614951123285,145.07153240558975,145.1190840665869,26384000
2021-12-27,146.5123291015625,146.9457052312204,145.78227653939464,145.86796324695013,15976000
2021-12-28,145.30435180664062,146.90115690740393,144.67782149510623,146.8387472271471,18200000
2021-12-29,145.2726287841797,146.02745475759826,144.27463333879814,145.26222969189286,17788000
2021-12-30,144.82241821289062,145.91155689259517,144.61836625158207,145.31126625234555,15688000
2021-12-31,143.4866180419922,145.3157093947341,143.4866180419922,144.67332366033148,18136000
2022-01-03,143.6248321533203,144.47622772983613,142.35837972175685,143.6877255099792,28646000
2022-01-04,143.03839111328125,145.10422816379875,142.3618304239217,144.025488639684,28400000
2022-01-05,136.47634887695312,143.1374673565992,136.39017847767096,143.05871840373825,54618000
2022-01-06,136.4490966796875,138.62093512341903,135.2713087279278,135.7071637287869,37348000
2022-01-07,135.72547912597656,137.14348910378652,134.48676280437064,136.84333622696138,29760000
2022-01-10,137.36239624023438,137.51099140949978,131.90929663777965,133.8047579348391,44408000
2022-01-11,138.41885375976562,138.89434020648147,135.40405384594243,136.7061624010073,28730000
2022-01-12,140.0973663330078,141.26377260922706,139.36831139738393,139.8195080404844,26108000
2022-01-13,137.2807159423828,141.5035343552344,137.10438478194067,140.20586942145763,31436000
2022-01-14,138.16574096679688,139.41535500972142,135.70714188822194,135.7868732920058,29662000
2022-01-18,134.71607971191406,135.8388944592343,134.1618595013737,134.89141323912568,34872000
2022-01-19,133.84288024902344,136.65908416614792,133.74283433997795,135.23661543971323,28648000
2022-01-20,132.05093383789062,136.3287393505402,131.71116467084525,134.96570256305773,29908000
2022-01-21,129.12281799316406,133.59426174993882,128.86031646787782,131.34368942250475,55652000
2022-01-24,129.57101440429688,129.9662554007094,123.32643640831691,124.79050132072317,76622000
2022-01-25,125.7385025024414,128.17928120048109,125.30810404425327,127.5264963501833,46960000
2022-01-26,128.0148468017578,131.7463372318321,125.94355325697116,129.88307087009878,49130000
2022-01-27,127.78899383544922,131.40210375696927,127.71716755242338,130.06631929518292,31950000
2022-01-28,132.0940399169922,132.09949641780102,127.27390918310897,128.43683914357985,34362000
2022-01-31,134.02813720703125,134.19604930787796,130.96330681145255,132.8974020956584,39986000
2022-02-01,136.3465576171875,136.49415519096547,133.1019351922104,136.29752469047622,68644000
2022-02-02,146.60494995117188,150.1180141843333,144.15080955105117,149.82431540618072,123200000
2022-02-03,141.7412109375,148.26414649933386,141.32071281482683,144.3320658335247,71518000
2022-02-04,141.94232177734375,143.50941059648488,139.19050728126922,142.0923982148257,57998000
2022-02-07,137.88890075683594,142.89030508807886,137.5907279348419,142.89030508807886,54974000
2022-02-08,138.0850372314453,138.68037019357018,135.72252350917645,137.71605080771687,54284000
2022-02-09,140.25733947753906,141.18105994739093,138.8655843121402,139.63476944444088,40144000
2022-02-10,137.31333923339844,140.15083989909724,136.65659434758166,138.38663722182108,39330000
2022-02-11,133.01675415039062,137.8448048052889,132.1425653416151,137.29356222530336,39958000
2022-02-14,134.24856567382812,135.0152721926865,132.0004567063391,132.0004567063391,34302000
2022-02-15,135.32083129882812,136.8066922748942,134.54124703407226,136.27375391882413,26680000
2022-02-16,136.43968200683594,136.7843937626377,133.6521963761595,135.35846364202985,25022000
2022-02-17,131.28970336914062,135.82107810404372,131.22977254722994,134.95878467171522,38950000
2022-02-18,129.173828125,132.80627055380495,128.96927736418834,132.20894242873914,45620000
2022-02-22,128.5898895263672,130.93456750573523,127.01486532309565,128.61414903757367,44990000
2022-02-23,126.3853530883789,130.80628231511255,126.32542227304695,130.40757990733792,32786000
2022-02-24,131.4402618408203,131.746354920063,123.77569929866215,123.77569929866215,54456000
2022-02-25,133.19207763671875,133.99642015608714,130.50959571249916,132.29313059177062,36406000
2022-02-28,133.783935546875,134.4718777003078,131.34265838007917,131.79585013616247,38864000
2022-03-01,132.79782104492188,134.97114050786368,131.96278003223856,133.60712128280522,26496000
2022-03-02,133.30303955078125,133.98752054186207,131.81717846328633,133.35901024990838,23520000
2022-03-03,132.63739013671875,135.15344184945275,131.77162022031976,134.7279858951449,24604000
2022-03-04,130.6631317138672,132.5898052248612,129.10892100654087,131.67451892195976,30430000
2022-03-07,125.18724822998047,130.4932561715778,125.10453161947382,130.24859033799694,45112000
2022-03-08,125.90641021728516,130.01283483137684,124.48988912406125,125.05996493303867,40428000
2022-03-09,132.1623992919922,132.47493135668302,128.6760728979699,130.01285523260847,37026000
2022-03-10,131.18121337890625,132.01577069786407,129.6785144341432,130.02868267785485,27102000
2022-03-11,128.64634704589844,132.53435325187561,128.4096014176675,132.23024024414997,31526000
2022-03-14,124.7637710571289,129.179749732327,124.09414817213414,129.0222518662793,38812000
2022-03-15,127.98017883300781,128.63049998049246,124.53545681107937,125.77912326489948,30920000
2022-03-16,132.0242156982422,132.07621116573054,127.52106056963687,129.50072753440998,35576000
2022-03-17,132.5774383544922,132.81666282246127,130.93902206243152,131.89393987458052,28264000
2022-03-18,134.8424072265625,134.95979002346903,131.01185257108665,132.1668624121389,44566000
2022-03-21,134.818603515625,135.75816449036662,132.82853776609664,134.8800155945873,26832000
2022-03-22,138.54959106445312,139.72045622435598,134.8185995466438,134.8185995466438,35496000
2022-03-23,136.97210693359375,138.27273404848066,136.5357682945328,137.3950839488176,25154000
2022-03-24,140.237548828125,140.28410290416335,136.45206761789734,137.88789810464644,26396000
2022-03-25,140.3376007080078,140.69618802841327,138.42034355673357,140.57830645229447,24126000
2022-03-28,140.1221466064453,140.66398768557863,138.49363060700367,139.5723701734137,35050000
2022-03-29,141.16224670410156,142.4381156620189,140.6996533281546,141.30292164446877,34318000
2022-03-30,140.6005859375,141.3752124596819,140.2652756920692,141.1171698835011,19884000
2022-03-31,137.75668334960938,140.76852108166187,137.71408938423252,140.71403164050378,37524000
2022-04-01,138.82943725585938,139.1469118661108,137.0038070973183,138.18507141556094,25942000
2022-04-04,141.6238250732422,142.35735395340848,138.9879125461233,139.03546420194454,25942000
2022-04-05,139.2657928466797,141.64266561089818,139.05926203677285,141.52232030143693,21418000
2022-04-06,135.2609100341797,138.04689956099944,134.2396223803811,137.44214998977517,32468000
2022-04-07,134.6076202392578,135.87159364235194,132.96226616904812,134.72796554964043,26234000
2022-04-08,132.03114318847656,134.39117797517184,131.71217218120978,134.30549126521612,25142000
2022-04-11,127.60919952392578,130.84738285093687,127.4556617772444,130.58092125059764,36884000
2022-04-12,126.51065826416016,130.35953900322713,125.59388309325452,130.35953900322713,32710000
2022-04-13,128.6696014404297,129.10545636823446,126.53689598688813,126.79345728334249,27928000
2022-04-14,125.53543853759766,129.24959957040411,125.40764911861989,129.24959957040411,31598000
2022-04-18,126.47301483154297,127.00395800091283,124.99260283196493,125.80289311850134,20808000
2022-04-19,128.78355407714844,129.1044900573134,125.80241508106144,126.48789370567695,26490000
2022-04-20,126.83308410644531,130.16043076840108,126.29818081475312,129.65820601853372,31696000
2022-04-21,123.63799285888672,128.87218229541864,123.3527055622705,128.0316847615535,36446000
2022-04-22,118.50780487060547,124.21995176709888,117.80400705459354,123.82174062602672,56884000
2022-04-25,121.91389465332031,122.1154753014406,117.39390981440351,117.9783448116081,46128000
2022-04-26,117.53160858154297,121.35522489023224,117.39391885369488,121.14175631057378,73054000
2022-04-27,113.2171630859375,116.13687453033563,111.67385011306806,113.39050900268353,91820000
2022-04-28,117.4052963256836,118.52167204333895,113.03934057154733,115.3176636066459,48884000
2022-04-29,113.03390502929688,116.80848848076448,112.74168750254856,115.63416187311658,42676000
2022-05-02,115.48408508300781,115.64505184129835,111.53862727592032,112.33603962239242,35534000
2022-05-03,116.22801971435547,117.32557749707244,114.94076917028259,115.33303263982113,24968000
2022-05-04,121.10856628417969,121.69647018478724,114.03091100326057,115.92835986523224,49916000
2022-05-05,115.40731811523438,119.89808593817084,113.92145713876644,119.07095756816793,45840000
2022-05-06,114.65547943115234,116.46328163885201,112.94080049661473,114.09878031188086,39710000
2022-05-09,111.45046997070312,113.99228466247091,110.9447838916454,112.18250256559926,40802000
2022-05-10,113.31671142578125,115.15422955384565,111.83629934235512,114.41872804342833,39900000
2022-05-11,112.53168487548828,115.26765131886637,112.16913744806907,112.16913744806907,37534000
2022-05-12,111.78034973144531,113.21766923790474,108.78931039758375,110.32767342378114,53836000
2022-05-13,114.95660400390625,116.76390724826179,112.53415970229025,113.45340618375492,35038000
2022-05-16,113.36624145507812,115.07498009851662,112.8159813449991,113.87192754882359,25990000
2022-05-17,115.37512969970703,115.79810674936266,113.78724265802168,115.73916596158637,23054000
2022-05-18,110.84474182128906,114.31224988096989,110.50398258581235,113.916018739077,35126000
2022-05-19,109.34352111816406,111.9447678514437,108.96313804874286,110.38114796918116,34144000
2022-05-20,107.88143157958984,111.12606177172583,104.79926453382097,110.89574757041693,48962000
2022-05-23,110.4371109008789,111.09039456188339,107.71600254425863,108.55452759041016,37184000
2022-05-24,104.97112274169922,105.4550205953626,100.92413026723496,104.77499103421867,76780000
2022-05-25,104.80769348144531,105.49614218211859,102.87755826590382,103.99591425389033,40258000
2022-05-26,106.77645111083984,107.62536770750384,104.23314753165975,104.6808904254116,37948000
2022-05-27,111.25779724121094,111.25928606467275,108.1097518272752,108.45100981416809,37914000
2022-05-31,112.68968200683594,114.64408411321045,111.02204847773712,111.68375119356135,50012000
2022-06-01,112.81845092773438,115.99770128554901,112.18250412043044,113.77237869617002,36606000
2022-06-02,116.5137939453125,116.78818338077605,111.88187475947716,112.92544186242007,37992000
2022-06-03,113.46134948730469,115.22506898749447,112.4484883668074,114.96850763279154,26136000
2022-06-06,115.71936798095703,118.22205042879467,115.06905431339557,115.6044564850039,33542000
2022-06-07,116.04524993896484,116.58164964382146,113.96752484797211,114.39198315815538,31590000
2022-06-08,116.0893325805664,117.45286068913215,115.50092985611303,115.66090659386595,26108000
2022-06-09,113.75305938720703,117.18391328926909,113.69411860375493,115.23099254159975,25798000
2022-06-10,110.11367797851562,112.21121848284413,109.32567475991927,111.38508022529972,41452000
2022-06-13,105.38965606689453,107.76603781558968,105.1187355033318,105.7799394786192,47252000
2022-06-14,105.7095947265625,106.90719827486238,104.80272741507743,105.53079987627487,33706000
2022-06-15,108.7298583984375,110.37321720506895,106.6546047522059,107.52184819954677,39698000
2022-06-16,105.0340347290039,107.62438376681095,104.14697548134566,106.21034141935115,51684000
2022-06-17,106.1335678100586,107.67490072923101,104.05583519453621,105.03403005332456,51376000
2022-06-21,110.49258422851562,111.42917514346335,107.57633415067775,107.90272658856365,47416000
2022-06-22,110.4366226196289,112.27809328975262,109.34203501668972,109.51439846102454,30774000
2022-06-23,111.18399810791016,111.67978387662868,109.45892028477276,111.17359901614837,28362000
2022-06-24,116.86296081542969,116.96598437616667,111.88780403394424,111.9299067523176,41164000
2022-06-27,114.74166107177734,117.46177198860401,114.09381876102695,117.15816533978835,36420000
2022-06-28,110.95171356201172,116.20373868185764,110.79371689299163,114.71093996164035,35792000
2022-06-29,110.64860534667969,112.0938524988512,109.82741711494367,110.50051652384064,24716000
2022-06-30,107.9359130859375,109.84277107418012,105.74377534571843,108.9631408714663,43170000
2022-07-01,107.71253204345703,108.22019814218504,105.72444648559853,106.91561099098628,35476000
2022-07-05,112.19538116455078,112.30830502629904,104.73487148190064,106.09097052516007,39342000
2022-07-06,113.49203491210938,114.49994569963258,110.42521735991373,112.23400934635875,37432000
2022-07-07,117.66333770751953,118.06600775457704,113.7510725863662,113.99524718050635,40936000
2022-07-08,118.22847747802734,118.55684998677997,115.7995865179468,116.14480464976064,38238000
2022-07-11,114.58612060546875,116.8857405832628,114.24338136971222,116.8857405832628,31196000
2022-07-12,112.94573211669922,115.87139099638682,112.61834967810978,115.11954274225738,29960000
2022-07-13,110.30387115478516,113.11957625680759,110.15330349874124,110.64809165520337,43722000
2022-07-14,109.32717895507812,110.04584240505243,107.35147984912258,109.17166113070019,37004000
2022-07-15,110.72388458251953,112.0740435098507,109.85466101364264,110.9447897246164,46770000
2022-07-18,108.00228881835938,112.60845972018963,107.34851386704042,111.57826178835704,43164600
2022-07-19,112.73722839355469,112.94524803380152,108.52728874896475,109.80513015974967,36530900
2022-07-20,112.82637786865234,114.31223883911534,111.41976463040918,112.10325553773596,35600400
2022-07-21,113.2622299194336,113.47025711440008,110.06268006419117,113.20279789657461,32676200
2022-07-22,106.88294982910156,111.28109381448324,105.49614453961978,109.95372811171639,48901200
2022-07-25,106.4966049194336,108.83435998981076,105.29801137565637,107.38812296448917,34690900
2022-07-26,104.03008270263672,106.1895344193416,103.08904038448871,105.59519150485441,47991000
2022-07-27,111.99430847167969,112.8363025263019,106.99191366073327,108.2301313204944,59858500
2022-07-28,113.14335632324219,113.2622203589268,110.40937014030533,111.31079605080369,32816600
2022-07-29,115.22357940673828,115.60990270247103,111.99430571351627,112.0141214277737,37223400
2022-08-01,113.77732849121094,115.61979670741562,113.26222578696031,114.21318346288767,26034300
2022-08-02,114.04478454589844,115.25328606314042,112.64807910337518,112.92543862061498,20236000
2022-08-03,116.96697998046875,117.50189084849441,114.39148908653323,114.61931687482497,28499000
2022-08-04,117.07595825195312,117.66039335811138,115.7882088664629,116.37265153010196,21602900
2022-08-05,116.36272430419922,116.99669103407605,114.90657937362977,115.1344147097478,19159500
2022-08-08,116.1943359375,119.01747039195752,115.77828910409572,117.27405799513392,19138300
2022-08-09,115.53064727783203,116.21414578212966,114.61932097708862,116.0358421530729,19086500
2022-08-10,118.57171630859375,119.78021791532227,117.29388237490143,117.66038995375868,30930400
2022-08-11,117.71981811523438,120.34484089581902,117.44245858656527,120.1368212493172,24293700
2022-08-12,120.53304290771484,120.53304290771484,118.33396744979994,119.1264296615191,19096300
2022-08-15,120.92926788330078,121.14719535835013,119.47312298863412,119.988218109904,19494800
2022-08-16,120.5528564453125,121.27597881260755,119.50285039175542,120.37455281758771,19041200
2022-08-17,118.4231185913086,120.14671514597028,118.25471527634345,118.98774543977429,22847000
2022-08-18,119.03727722167969,119.68115184104835,117.60094792710956,118.30425456881134,17987700
2022-08-19,116.10517883300781,118.02689483126161,115.65942355139303,117.9377392404507,21809500
2022-08-22,113.16319274902344,114.54009026121865,112.7768694215719,114.11414305947962,21456600
2022-08-23,112.78675079345703,113.92591234989574,112.36080369174447,112.41033541234246,15870400
2022-08-24,112.61837768554688,113.69809988292913,111.80610718373788,112.43016617839616,17734600
2022-08-25,115.55046844482422,115.61980832842583,113.03440936381037,113.1631812740761,16956800
2022-08-26,109.29993438720703,114.03488457916195,109.15135432931017,113.63865345731685,37245700
2022-08-29,108.38861083984375,109.90418792858209,107.77445976504953,108.95323774657922,21191200
2022-08-30,107.91312408447266,109.45841696440027,106.78387043260568,109.13152576057584,27513300
2022-08-31,107.19992065429688,109.80512758191875,107.11076506343836,109.60701580275753,28627000
2022-09-01,108.70558166503906,109.4088882529894,106.34801841708669,107.25934462478465,28360900
2022-09-02,106.83341979980469,109.69617846817478,106.24898468308707,109.54759083524422,24160700
2022-09-06,105.8031997680664,107.01170118012315,104.78290982238947,106.28858643846911,25068300
2022-09-07,108.4183120727539,108.94332259646582,105.892353121685,106.05084101834052,23167000
2022-09-08,107.35840606689453,108.56690754109273,106.14991215017609,107.02161453866474,24238300
2022-09-09,109.60701751708984,109.94380905842759,107.99237701749992,108.0419087418049,23197700
2022-09-12,109.81503295898438,110.56787130626519,108.89379884747014,109.94380485678408,22966800
2022-09-13,103.33668518066406,107.2791732473491,103.10884982257862,106.78388621953583,38172900
2022-09-14,104.01026916503906,104.28762867361574,102.68290364328506,103.58432204615924,26395100
2022-09-15,101.93997192382812,104.2777195640779,101.38524535586336,103.04940994479824,34188300
2022-09-16,101.83100891113281,102.15789258323697,99.98854069027041,101.10788657515745,42797200
2022-09-19,102.09847259521484,102.35602397834498,100.59280328245238,100.79091508025668,23036800
2022-09-20,100.1866455078125,101.40505475280146,99.57248695767865,101.11778740955236,26517100
2022-09-21,98.34418487548828,101.91024974095512,98.33427701945793,100.71165611559576,31487300
2022-09-22,99.19607543945312,100.28570528054816,97.85880210913288,97.88851811864318,34298600
2022-09-23,97.80927276611328,98.72060657230172,96.55124713555664,98.6908830045893,31625400
2022-09-26,97.24463653564453,98.93851697312458,96.87812903475876,97.17529666595163,27072700
2022-09-27,96.58096313476562,99.0573980869391,95.95690424751061,98.49277122014274,30072800
2022-09-28,99.10694122314453,99.75080833888019,96.19465096558585,96.7295618837587,32466300
2022-09-29,96.50172424316406,97.71022581973406,95.05548700550042,97.71022581973406,31047200
2022-09-30,94.74840545654297,97.96777098525601,94.65924986585827,96.13521058040764,32941500
2022-10-03,97.71021270751953,98.35408727916217,95.61019323680982,95.84793642347994,27982000
2022-10-04,100.68192291259766,100.88003465449644,99.43379777769545,99.49323734624791,28850800
2022-10-05,100.47392272949219,100.96920973741486,97.86871578851174,98.88900581563564,22176900
2022-10-06,100.46400451660156,101.95977324242655,99.64182635441148,99.73098193653627,22324000
2022-10-07,97.74983978271484,99.58240011798391,97.37342439434227,98.90880951525219,27502800
2022-10-10,96.93757629394531,98.1658859891608,96.09558987026921,98.06683009651893,18225100
2022-10-11,96.26398468017578,98.31447262301143,95.40218255210743,96.51162818804231,26507100
2022-10-12,96.64039611816406,97.81918158553775,95.82812574805676,96.3828523219572,21876400
2022-10-13,98.12625885009766,98.83947334531618,93.49037218865715,94.25311840728581,34574500
2022-10-14,95.64982604980469,99.74090163611203,95.4616221229326,99.04749527967141,25410700
2022-10-17,99.0276870727539,99.97863723546732,97.89843328218922,97.92814929391774,28419200
2022-10-18,99.82015228271484,102.49470698234794,99.0276975090124,102.1579078464767,24060700
2022-10-19,98.69088745117188,100.06778474217612,97.98758079988396,99.06731041769221,23811100
2022-10-20,99.0276870727539,101.35553453374322,98.45315232106869,99.05740308448243,25323200
2022-10-21,100.17674255371094,100.35504617005535,96.79888925641042,96.92766115141708,32458700
2022-10-24,101.55364990234375,101.78148526277319,99.03759842574941,100.84044292323848,27176400
2022-10-25,103.49517059326172,103.83196211183454,101.75175830879428,101.930061923768,40611400
2022-10-26,94.03518676757812,97.38332404744001,93.79745113215374,95.52104771456979,88114100
2022-10-27,91.3507308959961,94.53047236921812,90.9346916507101,93.62904644695233,60710900
2022-10-28,95.38237762451172,95.63992899750288,91.26158588657455,91.40026565107432,43697300
2022-10-31,93.61915588378906,95.12482511935792,93.09415284479122,94.52057434230903,31675000
2022-11-01,89.61722564697266,95.12481434026306,89.51816976437351,94.55027964071681,47161400
2022-11-02,86.15022277832031,90.32053844962222,86.06106718761413,90.08280280353895,57038300
2022-11-03,82.64360046386719,85.70447091633443,82.55444486174243,85.50635911213857,61288000
2022-11-04,85.76390838623047,85.82334041452579,82.92095796557335,84.59503063237807,51124900
2022-11-07,87.6558837890625,88.06202272257539,86.03134316996938,86.45729025652912,34078900
2022-11-08,88.06202697753906,89.46864019368525,86.76436994463386,88.06202697753906,30429000
2022-11-09,86.49691772460938,88.59693723661037,86.45729385938526,87.61626357664242,31769100
2022-11-10,93.05451965332031,93.50027490961016,90.74648052680031,91.38044725273583,51620100
2022-11-11,95.5012435913086,96.01633874938153,93.03470887381417,93.79745509098437,33090500
2022-11-14,94.79793548583984,95.87766515214163,93.61915748150425,94.19368469847873,30179500
2022-11-15,97.51212310791016,99.19609616346483,95.79842647915582,97.3338194561177,41640800
2022-11-16,97.9182357788086,98.7007901248497,96.71964217765083,96.97719352688098,29105200
2022-11-17,97.432861328125,98.34418761381784,95.87766041716742,96.0559640432795,26052600
2022-11-18,96.5116195678711,97.96776447326395,95.4616136066945,97.83898502388834,28342300
2022-11-21,94.69886779785156,97.47247787174473,94.46113216672569,96.37294018625333,21647400
2022-11-22,96.13521575927734,96.30361153605567,93.16349357268429,95.04557824487563,23438500
2022-11-23,97.53191375732422,97.82908897612423,96.17482467577447,96.17482467577447,18868100
2022-11-25,96.54134368896484,97.71022134220922,96.48191166578498,97.31399022022332,9701400
2022-11-28,95.14463806152344,96.66021510957758,94.70878307241713,96.12530422953257,26237500
2022-11-29,94.2927474975586,95.21398167866465,93.22292569547149,94.82765839860214,20061700
2022-11-30,100.03807067871094,100.0876024039482,93.52999950599408,93.92623063545153,43647500
2022-12-01,100.03807067871094,101.28619609138381,99.3050480015768,100.06778669086121,28687100
2022-12-02,99.49325561523438,99.82013929364201,97.96777073857241,98.11635835101946,21480700
2022-12-05,98.54229736328125,100.42438177439655,98.06681855409174,98.46304963550313,24405100
2022-12-06,96.06587219238281,98.83947492565986,95.51114559974337,98.3640036262318,24910700
2022-12-07,94.04510498046875,95.96681354446217,93.8271774750463,95.501250078082,31045400
2022-12-08,92.82669067382812,94.67906681524398,92.5691393120717,94.48094747640057,32213300
2022-12-09,91.95498657226562,93.37150769977879,91.87573883817876,92.88612099660666,28225400
2022-12-12,92.43045806884766,92.67810157031386,90.74648528186952,91.83611517682478,29420000
2022-12-13,94.72859954833984,98.59184009412678,94.13425659302202,96.83852724231708,40593700
2022-12-14,94.17387390136719,95.95691020054102,92.71772884995525,94.30264580617633,28733600
2022-12-15,90.00355529785156,92.75734984088065,89.16156889949431,92.25215497887433,40107000
2022-12-16,89.40921783447266,90.46913178897229,88.67618757997353,89.90450487035997,58011800
2022-12-19,87.60637664794922,89.706388922951,87.37854127751075,89.40922122463904,29493000
2022-12-20,88.18090057373047,88.33939605285829,86.61579928348552,87.27948209800233,23453800
2022-12-21,88.73562622070312,89.36959301530564,87.48750078743176,88.24033919007738,24745600
2022-12-22,86.93277740478516,87.705423924909,85.50634840918426,87.32900852106096,27658300
2022-12-23,88.38892364501953,88.70590703096771,86.24928012175934,86.28890398968787,23003000
2022-12-27,86.56625366210938,88.101646250422,86.18983829581997,87.96296650718489,20097300
2022-12-28,85.20916748046875,87.21013108289247,85.12992730850024,86.16012511888523,19523200
2022-12-29,87.61625671386719,88.01248777759298,85.79360440119908,85.80351225609894,23333500
2022-12-30,87.3983383178711,87.46767818840975,85.75398202012718,86.1601209457672,23986300
2023-01-03,88.27995300292969,90.19176102565882,87.68560258790053,88.74551641039932,28131200
